"","control1","date","year","month","station","location","surtemp","bottemp","sursal","botsal","surdo","botdo","american.shad.JAI","alewife.JAI","blueback.herring.JAI","hickory.shad.JAI"
"927","1521726",2015-09-08,2015,9,"84S","213010000",27.4,27.4,0.9,0.9,6.7,6.7,1,0,0,0
"928","1521727",2015-09-08,2015,9,"39S","206000000",28.2,28.2,0.9,0.9,8.9,8.9,0,0,51,0
"929","1521818",2015-10-08,2015,10,"128S","209000000",22.1,22.1,0.1,0.1,3.2,3.2,0,0,0,0
"930","1521821",2015-10-08,2015,10,"46S","200020000",23.5,23.5,0.1,0.1,8.3,8.3,0,0,0,0
"931","1521828",2015-10-06,2015,10,"48S","208000500",20,20,0.1,0.1,3.9,3.9,0,0,0,0
"932","1521829",2015-10-06,2015,10,"47S","208000200",20.4,20.4,0.1,0.1,8.8,8.8,0,0,0,0
"933","1521830",2015-10-06,2015,10,"126S","200090000",21.5,21.5,2,2,8.9,8.9,0,1,1,0
"934","1521831",2015-10-06,2015,10,"56S","208000300",19.7,19.7,0.1,0.1,7.9,7.9,0,1,55,0
"935","1521832",2015-10-14,2015,10,"127S","200070000",20.6,20.6,0.5,0.5,7.7,7.7,0,0,4,0
"936","1521833",2015-10-14,2015,10,"130S","200080000",20.5,20.5,0.4,0.4,8.6,8.6,0,0,0,0
"937","1521837",2015-10-14,2015,10,"84S","213010000",20.9,20.9,0.7,0.7,4.4,4.4,0,0,0,0
"938","1521840",2015-10-14,2015,10,"39S","206000000",23.1,23.1,1.5,1.5,9.7,9.7,0,0,0,0
"939","1533373",2015-09-03,2015,9,"126S","200090000",31.6,31.6,0.8,0.8,8.5,8.5,0,0,0,0
"940","1620450",2016-06-02,2016,6,"46S","200020000",NA,NA,NA,NA,NA,NA,7,9,0,0
"941","1620453",2016-06-02,2016,6,"128S","209000000",NA,NA,NA,NA,NA,NA,0,0,0,0
"942","1620459",2016-06-06,2016,6,"46S","200020000",27.1,27.1,0.1,0.1,7.6,7.6,0,2,338,0
"943","1620461",2016-06-06,2016,6,"128S","209000000",26.4,26.4,0,0,6,6,0,0,0,0
"944","1620465",2016-06-13,2016,6,"46S","200020000",25.1,NA,0,NA,7,NA,1,0,14,0
"945","1620473",2016-06-13,2016,6,"128S","209000000",25.4,NA,0,NA,5.6,NA,0,0,0,0
"946","1620475",2016-06-20,2016,6,"46S","200020000",26.3,25.7,0,0,5.4,5.3,0,0,0,0
"947","1620479",2016-06-20,2016,6,"128S","209000000",26.8,26.6,0,0,3.9,3.8,0,0,0,0
"948","1620484",2016-06-27,2016,6,"128S","209000000",NA,NA,NA,NA,NA,NA,0,0,0,0
"949","1620489",2016-06-27,2016,6,"46S","200020000",NA,NA,NA,NA,NA,NA,0,0,0,0
"950","1620495",2016-07-06,2016,7,"46S","200020000",26.9,26.9,0,0,7.2,7.2,0,0,0,0
"951","1620500",2016-07-06,2016,7,"128S","209000000",28,28,0,0,9.8,9.8,0,0,0,0
"952","1620653",2016-06-03,2016,6,"47S","208000200",27.7,27.7,7.5,7.5,8.1,8.1,4,0,0,0
"953","1620655",2016-06-03,2016,6,"56S","208000300",27.3,27.3,0,0,6.7,6.7,0,0,0,0
"954","1620656",2016-06-03,2016,6,"126S","200090000",29.6,29.6,1,1,7.7,7.7,1,0,0,0
"955","1620658",2016-06-03,2016,6,"48S","208000500",25.4,25.4,0,0,6,6,0,0,0,0
"956","1620660",2016-06-06,2016,6,"130S","200080000",27.3,27.3,0.3,0.3,7.2,7.2,0,0,0,0
"957","1620661",2016-06-06,2016,6,"127S","200070000",27.5,27.5,0.2,0.2,7,7,0,0,0,0
"958","1620675",2016-06-14,2016,6,"84S","213010000",26,26,0.3,0.3,7.5,7.5,0,0,0,0
"959","1620680",2016-06-14,2016,6,"39S","206000000",28.2,28.2,0.5,0.5,9.9,9.9,0,0,0,0
"960","1620738",2016-07-05,2016,7,"126S","200090000",28.4,28.4,0.5,0.5,8.2,8.2,0,0,0,0
"961","1620739",2016-07-05,2016,7,"130S","200080000",28.5,28.5,0.2,0.2,8.3,8.3,0,2,0,0
"962","1620740",2016-07-05,2016,7,"127S","200070000",27.9,27.9,0.1,0.1,7.6,7.6,0,7,0,0
"963","1620741",2016-07-05,2016,7,"47S","208000200",28.5,28.5,0,0,6,6,0,0,0,0
"964","1620742",2016-07-05,2016,7,"48S","208000500",27.9,27.9,0,0,4.7,4.7,0,0,0,0
"965","1620744",2016-07-05,2016,7,"56S","208000300",33.9,33.9,0,0,7.3,7.3,0,0,0,0
"966","1620757",2016-07-12,2016,7,"84S","213010000",30.6,30.6,0.5,0.5,6.7,6.7,0,0,0,0
"967","1620760",2016-07-12,2016,7,"39S","206000000",30.9,30.9,0.4,0.4,8.1,8.1,0,0,0,0
"968","1620829",2016-08-02,2016,8,"128S","209000000",30.8,30.8,0.1,0.1,7.3,7.3,0,0,0,0
"969","1620834",2016-08-02,2016,8,"46S","200020000",30.3,30.3,0,0,6.9,6.9,0,3,0,0
"970","1620844",2016-08-01,2016,8,"56S","208000300",31.3,31.3,0,0,6.4,6.4,0,0,0,0
"971","1620846",2016-08-01,2016,8,"48S","208000500",30.8,30.8,0,0,4.5,4.5,0,0,0,0
"972","1620847",2016-08-01,2016,8,"47S","208000200",29.9,29.9,0,0,6.6,6.6,0,0,0,0
"973","1620848",2016-08-01,2016,8,"126S","200090000",27.8,27.8,0.5,0.5,5.4,5.4,0,0,0,0
"974","1620852",2016-08-01,2016,8,"127S","200070000",28.7,28.7,0,0,6.7,6.7,1,0,0,0
"975","1620853",2016-08-01,2016,8,"130S","200080000",29,29,2.2,2.2,6.2,6.2,2,0,0,0
"976","1620866",2016-08-10,2016,8,"39S","206000000",33.8,33.8,0.4,0.4,9.1,9.1,0,0,0,0
"977","1620868",2016-08-10,2016,8,"84S","213010000",31.8,31.8,0.5,0.5,7.1,7.1,0,0,0,0
"978","1620936",2016-09-01,2016,9,"128S","209000000",30.1,30.1,0.1,0.1,7.3,7.3,0,0,0,0
"979","1620941",2016-09-01,2016,9,"46S","200020000",30.8,30.8,0.1,0.1,6.8,6.8,0,0,0,0
"980","1620956",2016-09-09,2016,9,"126S","200090000",27,27,0.8,0.8,7.1,7.1,0,0,0,0
"981","1620957",2016-09-09,2016,9,"48S","208000500",27.9,27.9,0,0,4.7,4.7,0,0,0,0
"982","1620959",2016-09-09,2016,9,"56S","208000300",26.7,26.7,0,0,6.2,6.2,0,0,0,0
"983","1620961",2016-09-09,2016,9,"130S","200080000",27,27.1,0.2,0.2,9.8,9.8,0,0,0,0
"984","1620962",2016-09-09,2016,9,"127S","200070000",26,26,0.4,0.4,8.9,8.9,0,0,0,0
"985","1620963",2016-09-09,2016,9,"47S","208000200",26.2,26.2,0,0,6.8,6.8,0,0,0,0
"986","1620969",2016-09-14,2016,9,"84S","213010000",27.1,27.1,0.2,0.2,3.7,3.7,0,0,0,0
"987","1620971",2016-09-14,2016,9,"39S","206000000",28.3,28.3,0.6,0.6,7.9,7.9,0,0,0,0
"988","1621039",2016-10-05,2016,10,"128S","209000000",22.8,22.8,0,0,6.1,5.9,0,0,0,0
"989","1621042",2016-10-05,2016,10,"46S","200020000",21.9,21.8,0.3,0.3,7.8,7.7,0,0,0,0
"990","1621052",2016-10-05,2016,10,"56S","208000300",22.3,22.3,0.3,0.3,1.6,1.6,0,0,0,0
"991","1621054",2016-10-05,2016,10,"48S","208000500",22.9,22.9,0.5,0.5,1.8,1.8,0,0,0,0
"992","1621055",2016-10-05,2016,10,"130S","200080000",23.6,23.6,0.2,0.2,6.3,6.3,0,0,0,0
"993","1621056",2016-10-05,2016,10,"127S","200070000",23.7,23.7,0.6,0.6,2.5,2.5,0,0,0,0
"994","1621057",2016-10-05,2016,10,"126S","200090000",23.2,23.2,0.4,0.4,5.8,5.8,0,0,0,0
"995","1621077",2016-10-12,2016,10,"84S","213010000",18.8,18.8,0.2,0.2,2.5,2.5,0,0,0,0
"996","1621083",2016-10-12,2016,10,"39S","206000000",20.4,20.4,0,0,6.9,6.9,0,0,0,0
"997","1621118",2016-10-24,2016,10,"47S","208000200",18.5,18.5,0,0,6.7,6.7,0,0,0,0
"998","1729335",2017-06-01,2017,6,"46S","200020000",25.5,25.5,0.1,0.1,7.1,7.1,0,0,0,0
"999","1729338",2017-06-01,2017,6,"128S","209000000",26.4,26.4,0.1,0.1,9.1,9.1,0,0,0,0
"1000","1729380",2017-07-03,2017,7,"46S","200020000",30.2,30.2,0,0,7.2,7.2,0,0,56,0
"1001","1729384",2017-07-06,2017,7,"128S","209000000",28.8,28.8,0.1,0.1,5.6,5.6,3,0,0,0
"1002","1729538",2017-06-06,2017,6,"39S","206000000",29.7,29.7,0.3,0.3,7.6,7.6,0,0,0,0
"1003","1729544",2017-06-06,2017,6,"84S","213010000",27.1,26.5,0.2,0.2,7.7,7.1,0,0,0,0
"1004","1729558",2017-06-13,2017,6,"56S","208000300",29.8,29.8,0.1,0.1,10.2,10.2,0,0,0,0
"1005","1729562",2017-06-13,2017,6,"126S","200090000",28.1,28.1,0.1,0.1,9,9,0,0,0,0
"1006","1729563",2017-06-13,2017,6,"130S","200080000",28.2,28.2,0.1,0.1,9.7,9.7,0,7,0,0
"1007","1729564",2017-06-13,2017,6,"47S","208000200",29,29,0.1,0.1,9.2,9.2,0,0,0,0
"1008","1729565",2017-06-13,2017,6,"127S","200070000",26.1,26.1,0.1,0.1,10.3,10.3,0,0,142,0
"1009","1729566",2017-06-13,2017,6,"48S","208000500",25.1,25.1,0.1,0.1,5.8,5.8,0,0,0,0
"1010","1729612",2017-07-06,2017,7,"39S","206000000",31,31,0.3,0.3,7.9,7.9,0,0,0,0
"1011","1729614",2017-07-06,2017,7,"84S","213010000",31.2,31.2,0.5,0.5,7.7,7.7,0,0,0,0
"1012","1729621",2017-07-10,2017,7,"47S","208000200",31.4,31.4,0,0,6.1,6.1,0,0,0,0
"1013","1729622",2017-07-10,2017,7,"127S","200070000",30.4,30.4,0.1,0.1,7.8,7.8,0,0,0,0
"1014","1729623",2017-07-10,2017,7,"130S","200080000",31.2,31.2,0.1,0.1,7.4,7.4,0,0,0,0
"1015","1729624",2017-07-10,2017,7,"48S","208000500",30.8,30.8,0.1,0.1,6,6,0,0,0,0
"1016","1729628",2017-07-10,2017,7,"126S","200090000",30.8,30.8,0.3,0.3,6.3,6.3,0,0,0,0
"1017","1729629",2017-07-10,2017,7,"56S","208000300",35.4,35.4,0.1,0.1,6.9,6.9,0,0,0,0
"1018","1729689",2017-08-02,2017,8,"46S","200020000",27.8,27.7,0,0,7.8,7.6,0,0,0,0
"1019","1729694",2017-08-02,2017,8,"128S","209000000",30.1,30,0.1,0.1,9.6,9.4,0,0,0,0
"1020","1729699",2017-08-01,2017,8,"84S","213010000",27,26.3,0.6,0.6,9.9,9.2,0,0,0,0
"1021","1729701",2017-08-01,2017,8,"39S","206000000",28.8,28.6,0.2,0.2,12,10.1,0,0,0,0
"1022","1729713",2017-08-11,2017,8,"127S","200070000",26.4,26.4,0.1,0.1,7.1,7.1,0,37,0,0
"1023","1729714",2017-08-10,2017,8,"56S","208000300",27.6,27.6,0,0,7.1,7.1,0,0,0,0
"1024","1729717",2017-08-10,2017,8,"130S","200080000",26.5,26.5,0.5,0.5,8.4,8.5,0,2,0,0
"1025","1729719",2017-08-10,2017,8,"47S","208000200",28.6,28.6,0.1,0.1,10.5,10.5,0,0,0,0
"1026","1729720",2017-08-10,2017,8,"126S","200090000",27,27,0.4,0.4,8.6,8.6,0,0,0,0
"1027","1729721",2017-08-10,2017,8,"48S","208000500",28.3,28.1,0,0,6.2,6.3,0,0,0,0
"1028","1729813",2017-09-06,2017,9,"46S","200020000",26.4,26.4,0,0,6.1,6.1,0,0,1,0
"1029","1729816",2017-09-06,2017,9,"128S","209000000",26.8,26.8,0.1,0.1,6.3,6.3,0,0,0,0
"1030","1729831",2017-09-07,2017,9,"39S","206000000",25.9,25.9,0.5,0.5,7.2,7.2,0,0,0,0
"1031","1729833",2017-09-07,2017,9,"84S","213010000",25.4,25.4,0.8,0.8,7.3,7.3,0,0,0,0
"1032","1729850",2017-09-12,2017,9,"126S","200090000",21,21,0.6,0.6,6.9,6.9,0,0,3,0
"1033","1729851",2017-09-12,2017,9,"130S","200080000",21.2,21.2,0.5,0.5,8.6,8.6,6,0,3,0
"1034","1729852",2017-09-12,2017,9,"127S","200070000",22.1,22.1,0.1,0.1,8.1,8.1,0,0,0,0
"1035","1729853",2017-09-12,2017,9,"47S","208000200",22.7,22.6,0.1,0.1,8.1,8.1,0,0,1,0
"1036","1729854",2017-09-12,2017,9,"48S","208000500",22.8,22.8,0.1,0.1,5.2,5.2,1,0,0,0
"1037","1729856",2017-09-12,2017,9,"56S","208000300",23.5,23.5,0.1,0.1,7.4,7.4,0,0,0,0
"1038","1729906",2017-10-04,2017,10,"84S","213010000",22.5,22.5,1.4,1.4,8.6,8.6,0,0,0,0
"1039","1729907",2017-10-04,2017,10,"39S","206000000",23.7,23.7,0.9,0.9,9.7,9.7,0,0,0,0
"1040","1729911",2017-10-04,2017,10,"46S","200020000",22.7,22.7,0.1,0.1,8.9,8.9,0,0,0,0
"1041","1729914",2017-10-04,2017,10,"128S","209000000",23.6,23.6,0.1,0.1,7.3,7.3,0,0,0,0
"1042","1729920",2017-10-10,2017,10,"126S","200090000",25.8,25.8,1.3,1.3,6.8,6.8,0,0,0,0
"1043","1729921",2017-10-10,2017,10,"130S","200080000",24.9,24.9,1.2,1.2,8.7,8.7,0,0,0,0
"1044","1729922",2017-10-10,2017,10,"127S","200070000",24.7,24.7,1,1,7.1,7.1,0,0,0,0
"1045","1729923",2017-10-10,2017,10,"47S","208000200",26.2,26.2,0.1,0.1,7.9,7.9,0,0,0,0
"1046","1729924",2017-10-10,2017,10,"48S","208000500",25.4,25.4,0,0,6.1,6.1,0,0,0,0
"1047","1729926",2017-10-10,2017,10,"56S","208000300",28.4,28.4,0.1,0.1,8.2,8.2,0,0,0,0
"1048","1810329",2018-06-07,2018,6,"46S","200020000",27.1,27.1,0.3,0.3,9,9,0,115,0,0
"1049","1810332",2018-06-07,2018,6,"128S","209000000",25.8,25.8,0.1,0.1,7,7,0,155,0,0
"1050","1810356",2018-06-27,2018,6,"46S","200020000",27.5,27.5,0.2,0.2,6.9,6.9,157,3,1469,0
"1051","1810359",2018-06-27,2018,6,"128S","209000000",27.5,27.5,0.1,0.1,8.4,8.4,26,46,3,0
"1052","1810365",2018-07-03,2018,7,"46S","200020000",31,31,0.2,0.2,7.2,7.2,12,0,0,0
"1053","1810368",2018-07-03,2018,7,"128S","209000000",33.8,33.8,0.1,0.1,8,8,8,0,0,0
"1054","1810533",2018-06-05,2018,6,"47S","208000200",29.9,29.9,0.1,0.1,7.6,7.6,2,12,0,0
"1055","1810534",2018-06-05,2018,6,"126S","200090000",27.3,26.1,1.6,1.7,8.9,8.9,0,3,0,0
"1056","1810536",2018-06-05,2018,6,"56S","208000300",30.1,30.1,0,0,9.5,9.5,1,19,0,0
"1057","1810539",2018-06-05,2018,6,"48S","208000500",29.2,29.2,0.1,0.1,4.9,4.9,0,0,0,0
"1058","1810540",2018-06-05,2018,6,"130S","200080000",27.3,27.3,0.2,0.2,8.1,8.1,4,20,0,0
"1059","1810541",2018-06-05,2018,6,"127S","200070000",27.3,27.3,0.6,0.6,7.4,7.4,0,1,0,0
"1060","1810603",2018-06-13,2018,6,"39S","206000000",28.4,28.4,1.2,1.2,9.7,9.7,0,3,0,0
"1061","1810607",2018-06-13,2018,6,"84S","213010000",25.9,25.9,1.1,1.1,5.1,5.1,0,0,0,0
"1062","1810626",2018-07-05,2018,7,"126S","200090000",29.6,29.6,1.2,1.2,6.6,6.6,1,0,0,0
"1063","1810627",2018-07-05,2018,7,"130S","200080000",31.7,31.7,0.5,0.5,6.9,6.9,22,0,0,0
"1064","1810628",2018-07-05,2018,7,"127S","200070000",32.3,32.4,0.6,0.6,7.4,7.4,8,0,0,0
"1065","1810629",2018-07-05,2018,7,"47S","208000200",34.9,34.9,0.1,0.1,2.8,2.8,0,0,0,0
"1066","1810630",2018-07-05,2018,7,"48S","208000500",33.5,33.5,0.1,0.1,8.5,8.5,0,0,0,0
"1067","1810632",2018-07-05,2018,7,"56S","208000300",34,34,0.5,0.5,8.5,8.5,0,0,0,0
"1068","1810637",2018-07-11,2018,7,"84S","213010000",27.5,27.5,1.1,1.1,8.8,8.8,0,0,0,0
"1069","1810639",2018-07-11,2018,7,"39S","206000000",30,30,0.8,0.8,9.4,9.4,0,0,0,0
"1070","1810725",2018-08-07,2018,8,"126S","200090000",30.9,30.9,0.9,0.9,7.5,7.5,0,0,0,0
"1071","1810726",2018-08-07,2018,8,"130S","200080000",29.2,29.2,0.8,0.8,7.8,7.8,0,0,0,0
"1072","1810727",2018-08-07,2018,8,"127S","200070000",31.5,31.5,0.7,0.7,7,7,6,0,0,0
"1073","1810728",2018-08-07,2018,8,"47S","208000200",29.4,29.4,0.1,0.1,5.6,5.6,0,0,0,0
"1074","1810729",2018-08-07,2018,8,"48S","208000500",29.8,29.8,0.3,0.3,4.2,4.2,0,0,0,0
"1075","1810731",2018-08-07,2018,8,"56S","208000300",31.8,31.8,0.1,0.1,8.2,8.2,0,0,0,0
"1076","1810745",2018-08-14,2018,8,"46S","200020000",27.2,27.2,0.7,0.7,5.4,5.4,0,1,0,0
"1077","1810748",2018-08-14,2018,8,"128S","209000000",28.9,28.9,0.5,0.5,5.6,5.6,0,0,0,0
"1078","1810780",2018-08-15,2018,8,"39S","206000000",29.1,29.1,1.3,1.3,8.2,8.2,0,0,0,0
"1079","1810782",2018-08-15,2018,8,"84S","213010000",31.2,30.7,1.1,1.1,7.2,6.6,0,0,0,0
"1080","1810808",2018-09-04,2018,9,"126S","200090000",31,31,1.9,1.9,7.1,7.1,0,0,0,0
"1081","1810809",2018-09-04,2018,9,"130S","200080000",31.5,31.5,1.9,1.9,7.7,7.7,1,0,0,0
"1082","1810810",2018-09-04,2018,9,"127S","200070000",32.6,32.6,1.8,1.8,7.6,7.6,0,0,0,0
"1083","1810811",2018-09-04,2018,9,"47S","208000200",34.7,34.7,1,1,8,8,0,0,0,0
"1084","1810812",2018-09-04,2018,9,"48S","208000500",29.8,29.8,0.1,0.1,5.5,5.5,0,0,0,0
"1085","1810814",2018-09-04,2018,9,"56S","208000300",30.3,30.3,0.5,0.5,7,7,0,0,0,0
"1086","1810839",2018-09-11,2018,9,"84S","213010000",29.9,29.9,1.5,1.5,6.3,6.3,1,0,0,0
"1087","1810842",2018-09-17,2018,9,"39S","206000000",26.1,26.1,2,2,7.8,7.8,0,0,0,0
"1088","1810867",2018-09-10,2018,9,"46S","200020000",30.1,30.1,1.4,1.4,6.6,6.6,1,0,0,0
"1089","1810869",2018-09-10,2018,9,"128S","209000000",31.5,31.5,0.1,0.1,6.4,6.4,0,0,0,0
"1090","1810927",2018-10-03,2018,10,"84S","213010000",26.1,26.1,0.1,0.1,3.8,3.8,0,0,0,0
"1091","1810930",2018-10-03,2018,10,"39S","206000000",25.9,25.9,1.6,1.6,9.6,9.6,0,0,0,0
"1092","1810931",2018-10-04,2018,10,"56S","208000300",29.8,29.8,0.3,0.3,9.1,9.1,0,0,0,0
"1093","1810933",2018-10-04,2018,10,"48S","208000500",27.5,27.5,0,0,4.1,4.1,0,0,0,0
"1094","1810934",2018-10-04,2018,10,"47S","208000200",28.9,28.9,0.7,0.7,6.2,6.2,0,0,0,0
"1095","1810935",2018-10-04,2018,10,"127S","200070000",27.3,27.3,1.6,1.6,6.4,6.4,1,0,1,0
"1096","1810936",2018-10-04,2018,10,"130S","200080000",27.4,27.4,1,1,8.7,8.7,0,0,1,0
"1097","1810937",2018-10-04,2018,10,"126S","200090000",26.5,26.5,2.5,2.5,7.7,7.7,0,0,0,0
"1098","1810944",2018-10-09,2018,10,"46S","200020000",27,27,0.3,0.3,8.2,8.2,5,0,51,0
"1099","1810947",2018-10-09,2018,10,"128S","209000000",26.6,26.6,0.1,0.1,8.5,8.5,1,0,0,0
"1100","1911324",2019-06-04,2019,6,"46S","200020000",26,26,0,0,7.5,7.5,2,0,8,0
"1101","1911327",2019-06-04,2019,6,"128S","209000000",26.4,26.3,0,0,8.1,7.9,16,0,157,0
"1102","1911360",2019-07-02,2019,7,"46S","200020000",29.2,28.2,0,0,8.9,7.2,0,0,7,0
"1103","1911363",2019-07-02,2019,7,"128S","209000000",28.5,26.8,0,0,8.9,4.7,6,0,0,0
"1104","1911530",2019-06-03,2019,6,"130S","200080000",28,28,0.1,0.1,8.3,8.3,121,2,0,0
"1105","1911531",2019-06-03,2019,6,"127S","200070000",27.7,27.7,0.1,0.1,8.1,8.1,29,2,134,0
"1106","1911532",2019-06-03,2019,6,"47S","208000200",27.7,27.7,0.1,0.1,8.4,8.4,7,0,4,0
"1107","1911533",2019-06-03,2019,6,"48S","208000500",29.3,29.3,0.1,0.1,7.9,7.9,0,0,0,0
"1108","1911535",2019-06-03,2019,6,"56S","208000300",28.5,28.5,0.1,0.1,9.8,9.8,2,0,1,0
"1109","1911546",2019-06-10,2019,6,"84S","213010000",26.9,26.7,0.1,0.1,7.6,7.3,0,0,0,0
"1110","1911550",2019-06-10,2019,6,"39S","206000000",28.4,28.4,0.1,0.1,9,9,0,0,0,0
"1111","1911602",2019-07-01,2019,7,"130S","200080000",29.6,29.6,0.1,0.1,8,7.9,12,0,184,0
"1112","1911603",2019-07-01,2019,7,"127S","200070000",28.8,28.8,0.1,0.1,7.9,7.9,19,0,863,0
"1113","1911604",2019-07-01,2019,7,"47S","208000200",29.5,29.5,0,0,8.2,8.3,0,0,1,0
"1114","1911605",2019-07-01,2019,7,"48S","208000500",31.2,30.2,0,0,8.9,8.4,0,0,0,0
"1115","1911607",2019-07-01,2019,7,"56S","208000300",30.2,30.2,0,0,8,8,0,0,0,0
"1116","1911617",2019-07-05,2019,7,"126S","200090000",30.1,30.1,0.1,0.1,5.4,5.4,0,0,1,0
"1117","1911620",2019-07-09,2019,7,"84S","213010000",28.9,28.4,0.2,0.2,7.4,6.6,0,0,0,0
"1118","1911624",2019-07-09,2019,7,"39S","206000000",30.5,30.5,0.1,0.1,10.6,10.6,0,0,0,0
"1119","1911701",2019-08-09,2019,8,"46S","200020000",29,28.4,0,0,6.4,7.7,0,0,10,0
"1120","1911704",2019-08-09,2019,8,"128S","209000000",29.6,29.6,0,0.1,6.2,6.2,0,0,3,0
"1121","1911710",2019-08-08,2019,8,"126S","200090000",28.3,28.3,0.1,0.1,6.9,6.9,0,0,16,0
"1122","1911711",2019-08-08,2019,8,"130S","200080000",29.5,29.6,0.2,0.2,8.1,8.1,0,0,17,0
"1123","1911712",2019-08-08,2019,8,"127S","200070000",28.7,28.7,0.1,0.1,7.8,7.8,0,0,64,0
"1124","1911713",2019-08-08,2019,8,"47S","208000200",29.7,29.7,0,0,6.4,6.4,0,0,0,0
"1125","1911714",2019-08-08,2019,8,"48S","208000500",31.7,31.7,0,0,5.9,5.9,0,0,0,0
"1126","1911716",2019-08-08,2019,8,"56S","208000300",31.7,31.7,0,0,9.5,9.2,0,0,0,0
"1127","1911722",2019-08-12,2019,8,"84S","213010000",30.2,30.2,0.3,0.3,7.9,7.9,0,0,0,0
"1128","1911723",2019-08-12,2019,8,"39S","206000000",31,31,0.1,0.1,9.4,9.4,0,0,0,0
"1129","1911777",2019-09-04,2019,9,"46S","200020000",27.5,27.5,0,0,6.8,6.8,0,0,12,0
"1130","1911780",2019-09-04,2019,9,"128S","209000000",30.3,30.1,0.1,0.1,8.3,8.2,0,0,11,0
"1131","1911795",2019-09-04,2019,9,"126S","200090000",29,29,0.5,0.5,5.6,5.6,0,0,0,0
"1132","1911796",2019-09-04,2019,9,"130S","200080000",29.1,29.1,0.4,0.4,8.2,8.2,0,0,0,0
"1133","1911797",2019-09-04,2019,9,"127S","200070000",31.3,31.5,0.3,0.3,11.5,11.5,0,0,47,0
"1134","1911798",2019-09-04,2019,9,"47S","208000200",31.3,31.3,0.4,0.4,5.6,5.6,0,0,0,0
"1135","1911799",2019-09-04,2019,9,"48S","208000500",29.4,29.4,0.1,0.1,8.1,8.1,0,0,0,0
"1136","1911801",2019-09-04,2019,9,"56S","208000300",31.2,31.2,0.1,0.1,9,8.9,0,0,0,0
"1137","1911807",2019-09-11,2019,9,"39S","206000000",29,29.1,0.2,0.2,9.8,9.8,0,0,0,0
"1138","1911810",2019-09-13,2019,9,"84S","213010000",26.5,26.5,0.2,0.2,NA,NA,0,0,0,0
"1139","1911878",2019-10-01,2019,10,"46S","200020000",25.4,25.4,0,0,7.6,7.6,0,0,5,0
"1140","1911881",2019-10-01,2019,10,"128S","209000000",25.8,25.8,0.2,0.2,6.9,6.9,0,0,0,0
"1141","1911884",2019-10-07,2019,10,"39S","206000000",22.2,22.2,1.3,1.3,8.6,8.6,1,0,19,0
"1142","1911889",2019-10-07,2019,10,"84S","213010000",24.3,24,1.6,1.6,8.1,7.9,0,0,1,0
"1143","1911905",2019-10-03,2019,10,"126S","200090000",26.6,26.6,1.4,1.4,8,8,0,0,10,0
"1144","1911906",2019-10-03,2019,10,"130S","200080000",28.1,28.1,0.7,0.7,8.9,8.9,0,0,2,0
"1145","1911907",2019-10-03,2019,10,"127S","200070000",26.8,26.8,0.6,0.6,7.5,7.5,0,0,203,0
"1146","1911908",2019-10-03,2019,10,"47S","208000200",28.5,28.5,0,0,7.1,7.1,0,0,0,0
"1147","1911909",2019-10-03,2019,10,"48S","208000500",31.4,28.4,0.1,0.1,6.2,6.2,0,0,0,0
"1148","1911911",2019-10-03,2019,10,"56S","208000300",30.4,30.4,0,0,8.7,8.7,0,0,1,0
"1149","7200165",1972-10-12,1972,10,"130S","200080000",19,NA,0,NA,NA,NA,0,0,86,0
"1150","7200208",1972-11-09,1972,11,"130S","200080000",15,NA,0,0,NA,NA,0,0,56,0
"1151","7200252",1972-12-15,1972,12,"130S","200080000",11,NA,0,0,NA,NA,0,0,6,0
"1152","7200418",1972-08-30,1972,8,"46S","200020000",27,27,0,0,NA,NA,0,0,0,0
"1153","7200438",1972-08-15,1972,8,"39S","206000000",29,29,0,0,NA,NA,0,0,9,0
"1154","7200752",1972-09-12,1972,9,"127S","200070000",24,24,0,0,NA,NA,0,61,3987,0
"1155","7200781",1972-09-12,1972,9,"126S","200090000",24,24,NA,NA,NA,NA,0,0,0,0
"1156","7200791",1972-09-13,1972,9,"130S","200080000",25,25,0,0,NA,NA,0,0,0,0
"1157","7200803",1972-10-19,1972,10,"126S","200090000",NA,NA,NA,NA,NA,NA,0,0,2,0
"1158","7200825",1972-10-03,1972,10,"39S","206000000",22,22,0,0,NA,NA,0,0,24,0
"1159","7200832",1972-10-12,1972,10,"46S","200020000",21,21,0,0,NA,NA,0,0,0,0
"1160","7200833",1972-10-12,1972,10,"47S","208000200",16.7,16.7,0,0,NA,NA,1,0,16,0
"1161","7200840",1972-10-12,1972,10,"48S","208000500",17,17,0,0,NA,NA,0,0,3,0
"1162","7200865",1972-10-04,1972,10,"127S","200070000",21,21,0,0,NA,NA,2,3,28,0
"1163","7200871",1972-10-17,1972,10,"128S","209000000",18.3,18.3,0,0,NA,NA,0,0,11,0
"1164","7200925",1972-11-02,1972,11,"126S","200090000",22,22,0,0,NA,NA,0,0,0,0
"1165","7200926",1972-11-09,1972,11,"127S","200070000",16,16,0,0,NA,NA,0,0,9,0
"1166","7200927",1972-11-16,1972,11,"128S","209000000",12.5,12.5,0,0,NA,NA,0,0,0,0
"1167","7200942",1972-11-06,1972,11,"39S","206000000",15,15,0,0,NA,NA,0,0,0,0
"1168","7200949",1972-11-15,1972,11,"48S","208000500",13,13,0,0,NA,NA,0,0,0,0
